Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,12,O,10,7,Offense,Goal,Kielan W,M Berg,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1739
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Defense,Pull,,,Andy C,7.914,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1798
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Defense,D,,,Andy C,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1816
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Offense,Drop,M Hogel,Nick B,,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1832
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Defense,D,,,Russ N,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1858
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Offense,Catch,Derek A,Andy C,,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1959
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Offense,Throwaway,Andy C,Anonymous,,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1968
2016-05-21 15:59,AUDL,Toronto Rush,180,D,10,7,Cessation,EndOfFirstQuarter,,,,,Alec A,P Mensah,Kinley G,Andy C,Nick B,M Hogel,Ken A,Léon FN,Derek A,M OBrien,Karl L,Russ N,Colin F,,,,,,,,,,,,,,,,1976
2016-05-21 15:59,AUDL,Toronto Rush,50,D,10,8,Defense,PullOb,,,Andy C,,Alec A,Andy C,Nick B,M Hogel,Cooper B,M OBrien,Jordan M,,,,,,,,,,,,,,,,,,,,,,2158
2016-05-21 15:59,AUDL,Toronto Rush,50,D,10,8,Defense,Goal,,,Anonymous,,Alec A,Andy C,Nick B,M Hogel,Cooper B,M OBrien,Jordan M,,,,,,,,,,,,,,,,,,,,,,2206
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Catch,Kinley G,Derek A,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2258
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Catch,Derek A,Kielan W,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2269
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Throwaway,Kielan W,Anonymous,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2272
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Defense,D,,,M Berg,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2300
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Throwaway,Derek A,Anonymous,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2318
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Defense,Throwaway,,,Anonymous,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2339
2016-05-21 15:59,AUDL,Toronto Rush,111,O,11,8,Offense,Catch,Derek A,Kinley G,,,M Berg,Kinley G,Mike L,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,2351
